Reservation ID,Guest ID,Booking Date,Check-In Date,Check-Out Date,Number of Nights,Check-In Month,Check-In Year,Season,Check-In Day,Adults,Children,Party Size,Room Type,Guest Type,Market Segment,Booking Channel,Guest State,Loyalty Member,Returning Guest,Booking Lead Time,Daily Rate,Room Revenue,Restaurant Spend,Spa Used,Spa Spend,Other Spend,Ancillary Revenue,Total Revenue,Reservation Status,Special Request,Complaint Filed,Satisfaction Rating,Review Score
R202400093,G102869,2025-05-22 00:00:00,2025-06-20 00:00:00,2025-06-23 00:00:00,3,June,2025,Summer,Friday,1,0,1,Lake View King,Business,OTA,Booking.com,New York,Yes,No,29,306.59,919.77,50.26,No,0,41.85,92.11,1011.88,Completed,No,No,4.5,8.8
R202400094,G102237,2024-04-26 00:00:00,2024-07-31 00:00:00,2024-08-01 00:00:00,1,July,2024,Summer,Wednesday,2,0,2,Standard Double,Leisure,Direct,Travel Agent,New York,No,No,96,233.41,233.41,43.94,No,0,6.7,50.64,284.05,Completed,No,No,4.6,10
R202400095,G102955,2024-10-06 00:00:00,2024-10-22 00:00:00,2024-10-23 00:00:00,1,October,2024,Fall,Tuesday,2,0,2,Standard Double,Business,OTA,Booking.com,New York,No,No,16,176.13,176.13,73.57,No,0,29.95,103.52,279.65,Completed,No,No,4.1,9.0
R202400096,G101112,2025-03-22 00:00:00,2025-03-28 00:00:00,2025-03-31 00:00:00,3,March,2025,Spring,Friday,1,0,1,Standard King,Business,Direct,Phone,New York,Yes,No,6,146.48,439.44,62.4,No,0,203.15,265.55,704.99,Completed,No,Yes,2.5,5.5
R202400097,G100816,2024-02-28 00:00:00,2024-05-20 00:00:00,2024-05-21 00:00:00,1,May,2024,Spring,Monday,3,0,3,Junior Suite,Leisure,OTA,Booking.com,Ohio,No,No,82,312.57,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202400098,G100148,2024-07-24 00:00:00,2024-08-25 00:00:00,2024-08-29 00:00:00,4,August,2024,Summer,Sunday,3,0,3,Junior Suite,Leisure,Direct,Phone,Other,No,No,32,447.16,1788.64,692.6,No,0,52.67,745.27,2533.91,Completed,No,Yes,2.9,5.7
R202400099,G103312,2024-09-17 00:00:00,2024-10-18 00:00:00,2024-10-22 00:00:00,4,October,2024,Fall,Friday,2,0,2,Standard Double,Leisure,OTA,Booking.com,Texas,Yes,No,31,172.45,689.8,288.25,No,0,272.35,560.6,1250.4,Completed,No,No,5,10
R202400100,G101068,2025-01-14 00:00:00,2025-03-13 00:00:00,2025-03-16 00:00:00,3,March,2025,Spring,Thursday,2,0,2,Deluxe King,Leisure,Direct,Hotel Website,Massachusetts,No,No,58,198.55,595.65,120.07,No,0,181.54,301.61,897.26,Completed,No,No,4.4,9.6
R202400101,G101208,2024-05-27 00:00:00,2024-06-12 00:00:00,2024-06-15 00:00:00,3,June,2024,Summer,Wednesday,1,2,3,Junior Suite,Leisure,OTA,Expedia,Virginia,No,No,16,408.61,1225.83,0,No,0,160.24,160.24,1386.07,Completed,No,No,4.4,7.8
R202400102,G102310,2024-08-29 00:00:00,2024-09-10 00:00:00,2024-09-11 00:00:00,1,September,2024,Fall,Tuesday,1,0,1,Lake View King,Business,OTA,Booking.com,Texas,Yes,No,12,303.62,303.62,14.86,No,0,31.99,46.85,350.47,Completed,No,No,4.4,8.2
R202400103,G103305,2025-03-17 00:00:00,2025-04-01 00:00:00,2025-04-03 00:00:00,2,April,2025,Spring,Tuesday,1,0,1,Standard Double,Business,OTA,Expedia,New York,No,No,15,140.2,0.0,0,No,0,0,0,0.0,No-show,Yes,No,,
R202400104,G101674,2025-01-31 00:00:00,2025-03-09 00:00:00,2025-03-13 00:00:00,4,March,2025,Spring,Sunday,4,0,4,Executive Suite,Leisure,Direct,Hotel Website,New York,Yes,No,37,369.48,1477.92,380.61,No,0,0,380.61,1858.53,Completed,No,No,5.0,9.7
R202400105,G100521,2025-06-27 00:00:00,2025-11-08 00:00:00,2025-11-14 00:00:00,6,November,2025,Fall,Saturday,3,2,5,Lake View King,Group,Group,Hotel Website,New York,No,No,134,230.3,0.0,0,No,0,0,0,0.0,No-show,Yes,No,,
R202400106,G100772,2025-10-24 00:00:00,2025-11-20 00:00:00,2025-11-22 00:00:00,2,November,2025,Fall,Thursday,1,0,1,Standard Double,Business,OTA,Expedia,New Jersey,No,No,27,132.22,264.44,13.29,No,0,106.44,119.73,384.17,Completed,Yes,No,4.5,9.1
R202400107,G102063,2025-09-28 00:00:00,2025-12-21 00:00:00,2025-12-22 00:00:00,1,December,2025,Winter,Sunday,2,0,2,Standard King,Group,Group,Hotel Website,Massachusetts,No,No,84,165.42,165.42,26.63,No,0,21.71,48.34,213.76,Completed,No,No,5,8.9
R202400108,G102030,2025-02-27 00:00:00,2025-02-27 00:00:00,2025-03-05 00:00:00,6,February,2025,Winter,Thursday,2,0,2,Junior Suite,Leisure,Direct,Hotel Website,New York,Yes,No,0,262.71,1576.26,200.7,No,0,319.32,520.02,2096.28,Completed,No,No,4.8,10
R202400109,G100549,2024-07-27 00:00:00,2024-08-18 00:00:00,2024-08-23 00:00:00,5,August,2024,Summer,Sunday,4,0,4,Lake View King,Leisure,OTA,Booking.com,Pennsylvania,No,No,22,334.16,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202400110,G100770,2025-07-02 00:00:00,2025-07-02 00:00:00,2025-07-04 00:00:00,2,July,2025,Summer,Wednesday,2,0,2,Standard King,Business,Direct,Hotel Website,Florida,No,No,0,223.4,446.8,85.75,No,0,99.48,185.23,632.03,Completed,No,No,4.4,9.1
R202400111,G101559,2025-02-11 00:00:00,2025-05-05 00:00:00,2025-05-07 00:00:00,2,May,2025,Spring,Monday,3,1,4,Deluxe King,Group,Group,Booking.com,New York,No,No,83,214.48,428.96,307.66,No,0,36.9,344.56,773.52,Completed,No,No,4.2,8.7
R202400112,G100624,2023-10-25 00:00:00,2024-02-16 00:00:00,2024-02-19 00:00:00,3,February,2024,Winter,Friday,2,0,2,Standard King,Leisure,Direct,Hotel Website,Florida,Yes,No,114,128.77,386.31,170.57,No,0,188.45,359.02,745.33,Completed,No,No,3.7,7.5
R202400113,G102628,2025-04-09 00:00:00,2025-04-16 00:00:00,2025-04-19 00:00:00,3,April,2025,Spring,Wednesday,3,0,3,Standard King,Leisure,Direct,Phone,New York,No,No,7,150.74,452.22,438.91,Yes,182.78,159.85,781.54,1233.76,Completed,Yes,No,4.8,9.7
R202400114,G102259,2025-03-24 00:00:00,2025-04-11 00:00:00,2025-04-13 00:00:00,2,April,2025,Spring,Friday,2,0,2,Deluxe King,Leisure,OTA,Booking.com,Massachusetts,No,No,18,204.5,409.0,98.4,No,0,120.6,219.0,628.0,Completed,No,No,4.9,10
R202400115,G102314,2024-06-22 00:00:00,2024-09-03 00:00:00,2024-09-06 00:00:00,3,September,2024,Fall,Tuesday,2,0,2,Lake View King,Leisure,OTA,Expedia,Ohio,No,No,73,286.68,860.04,372.58,No,0,204.09,576.67,1436.71,Completed,Yes,No,3.9,8.2
R202400116,G102163,2025-12-17 00:00:00,2025-12-20 00:00:00,2025-12-24 00:00:00,4,December,2025,Winter,Saturday,3,0,3,Standard Double,Leisure,OTA,Expedia,New York,No,No,3,171.55,686.2,226.19,No,0,111.49,337.68,1023.88,Completed,No,No,3.6,7.0
R202400117,G102309,2024-11-18 00:00:00,2024-11-18 00:00:00,2024-11-22 00:00:00,4,November,2024,Fall,Monday,4,0,4,Standard King,Leisure,Direct,Hotel Website,Other,Yes,No,0,138.52,554.08,592.08,No,0,92.17,684.25,1238.33,Completed,Yes,No,4.4,8.2
R202400118,G101336,2024-02-08 00:00:00,2024-02-24 00:00:00,2024-02-25 00:00:00,1,February,2024,Winter,Saturday,2,3,5,Standard King,Leisure,Direct,Hotel Website,New Jersey,Yes,No,16,133.69,133.69,81.02,No,0,36.22,117.24,250.93,Completed,No,No,4.4,8.6
R202400119,G101297,2024-09-09 00:00:00,2024-09-09 00:00:00,2024-09-11 00:00:00,2,September,2024,Fall,Monday,1,0,1,Standard King,Business,Direct,Hotel Website,New York,No,No,0,171.06,342.12,11.44,Yes,145.32,95.35,252.11,594.23,Completed,No,No,4.2,8.4
R202400120,G102291,2025-05-23 00:00:00,2025-07-21 00:00:00,2025-07-23 00:00:00,2,July,2025,Summer,Monday,2,0,2,Standard King,Leisure,OTA,Booking.com,Massachusetts,No,No,59,218.09,436.18,91.83,No,0,86.39,178.22,614.4,Completed,No,No,3.8,7.8
R202400121,G100027,2024-02-05 00:00:00,2024-03-19 00:00:00,2024-03-20 00:00:00,1,March,2024,Spring,Tuesday,2,0,2,Deluxe King,Leisure,Direct,Travel Agent,Other,No,No,43,184.0,184.0,45.1,No,0,52.43,97.53,281.53,Completed,No,No,4.7,9.8
R202400122,G103202,2024-04-27 00:00:00,2024-07-24 00:00:00,2024-07-26 00:00:00,2,July,2024,Summer,Wednesday,2,3,5,Standard Double,Leisure,Direct,Hotel Website,Other,Yes,No,88,220.85,441.7,231.54,No,0,83.48,315.02,756.72,Completed,No,No,4.2,7.8
R202400123,G103472,2025-03-20 00:00:00,2025-04-17 00:00:00,2025-04-20 00:00:00,3,April,2025,Spring,Thursday,2,0,2,Lake View King,Couple Getaway,Direct,Hotel Website,Massachusetts,No,No,28,259.03,777.09,130.34,No,0,68.49,198.83,975.92,Completed,No,No,5,10
R202400124,G103327,2024-12-30 00:00:00,2025-02-14 00:00:00,2025-02-17 00:00:00,3,February,2025,Winter,Friday,4,1,5,Lake View King,Leisure,Corporate Negotiated,Corporate,Pennsylvania,No,No,46,241.34,724.02,452.88,No,0,9.05,461.93,1185.95,Completed,No,Yes,3.9,7.7
R202400125,G102124,2024-10-05 00:00:00,2024-12-05 00:00:00,2024-12-07 00:00:00,2,December,2024,Winter,Thursday,2,0,2,Standard King,Couple Getaway,OTA,Expedia,Other,No,No,61,143.8,287.6,38.0,No,0,85.27,123.27,410.87,Completed,Yes,No,3.9,7.8
R202400126,G101950,2024-01-14 00:00:00,2024-03-28 00:00:00,2024-03-30 00:00:00,2,March,2024,Spring,Thursday,2,0,2,Standard King,Leisure,Direct,Travel Agent,Massachusetts,Yes,No,74,128.75,257.5,188.28,Yes,219.49,89.2,496.97,754.47,Completed,Yes,No,5,9.6
R202400127,G101770,2025-05-07 00:00:00,2025-07-19 00:00:00,2025-07-22 00:00:00,3,July,2025,Summer,Saturday,2,1,3,Junior Suite,Leisure,OTA,Booking.com,Massachusetts,No,No,73,494.79,1484.37,242.32,Yes,200.72,107.67,550.71,2035.08,Completed,No,No,3.6,6.7
R202400128,G102503,2024-12-27 00:00:00,2025-01-09 00:00:00,2025-01-13 00:00:00,4,January,2025,Winter,Thursday,2,1,3,Standard King,Leisure,OTA,Expedia,New York,No,No,13,117.49,469.96,441.84,No,0,256.39,698.23,1168.19,Completed,No,No,4.1,7.8
R202400129,G102603,2024-03-10 00:00:00,2024-04-29 00:00:00,2024-05-01 00:00:00,2,April,2024,Spring,Monday,2,0,2,Standard Double,Leisure,OTA,Booking.com,Massachusetts,No,No,50,165.56,331.12,132.76,No,0,101.48,234.24,565.36,Completed,No,No,5,9.0
R202400130,G103440,2024-07-03 00:00:00,2024-07-18 00:00:00,2024-07-19 00:00:00,1,July,2024,Summer,Thursday,1,0,1,Standard Double,Business,Direct,Travel Agent,Massachusetts,No,No,15,218.14,218.14,20.59,No,0,40.58,61.17,279.31,Completed,No,No,3.5,6.6
R202400131,G102944,2025-05-23 00:00:00,2025-06-07 00:00:00,2025-06-11 00:00:00,4,June,2025,Summer,Saturday,3,0,3,Lake View King,Leisure,Direct,Hotel Website,New York,No,No,15,339.92,1359.68,316.64,No,0,12.34,328.98,1688.66,Completed,No,Yes,3.0,7.1
R202400132,G102591,2024-04-22 00:00:00,2024-04-30 00:00:00,2024-05-01 00:00:00,1,April,2024,Spring,Tuesday,1,0,1,Lake View King,Business,Direct,Hotel Website,New York,No,No,8,258.53,258.53,26.54,No,0,0,26.54,285.07,Completed,No,No,5,10
R202400133,G100242,2025-07-11 00:00:00,2025-08-09 00:00:00,2025-08-12 00:00:00,3,August,2025,Summer,Saturday,4,2,6,Executive Suite,Leisure,Corporate Negotiated,Corporate,New Jersey,No,No,29,680.31,2040.93,618.55,No,0,67.7,686.25,2727.18,Completed,No,No,4.1,7.6
R202400134,G103071,2024-10-02 00:00:00,2024-10-02 00:00:00,2024-10-05 00:00:00,3,October,2024,Fall,Wednesday,1,0,1,Standard King,Business,OTA,Expedia,Pennsylvania,No,No,0,168.12,504.36,59.59,No,0,109.11,168.7,673.06,Completed,No,No,3.6,7.4
R202400135,G101161,2024-03-03 00:00:00,2024-03-05 00:00:00,2024-03-08 00:00:00,3,March,2024,Spring,Tuesday,1,0,1,Executive Suite,Business,OTA,Expedia,Pennsylvania,No,No,2,381.15,1143.45,37.58,Yes,148.88,188.14,374.6,1518.05,Completed,No,No,5,10
R202400136,G101236,2023-12-22 00:00:00,2024-01-01 00:00:00,2024-01-05 00:00:00,4,January,2024,Winter,Monday,2,0,2,Executive Suite,Couple Getaway,OTA,Expedia,New York,Yes,No,10,318.43,1273.72,223.76,No,0,224.86,448.62,1722.34,Completed,Yes,No,4.2,9.2
R202400137,G100033,2025-09-01 00:00:00,2025-11-02 00:00:00,2025-11-07 00:00:00,5,November,2025,Fall,Sunday,2,0,2,Standard King,Leisure,Direct,Hotel Website,New York,No,No,62,146.81,734.05,220.74,Yes,231.09,202.47,654.3,1388.35,Completed,No,No,4.0,9.0
R202400138,G101438,2024-05-08 00:00:00,2024-05-16 00:00:00,2024-05-17 00:00:00,1,May,2024,Spring,Thursday,1,0,1,Standard King,Business,OTA,Booking.com,New York,No,No,8,151.73,151.73,13.18,Yes,149.13,0,162.31,314.04,Completed,No,No,3.4,7.7
R202400139,G100109,2024-05-10 00:00:00,2024-05-23 00:00:00,2024-05-24 00:00:00,1,May,2024,Spring,Thursday,2,2,4,Standard King,Leisure,OTA,Booking.com,New York,No,No,13,155.67,155.67,28.49,No,0,32.82,61.31,216.98,Completed,Yes,No,5.0,9.8
R202400140,G101584,2025-05-11 00:00:00,2025-05-26 00:00:00,2025-05-29 00:00:00,3,May,2025,Spring,Monday,1,0,1,Junior Suite,Business,Direct,Hotel Website,New York,No,No,15,350.72,1052.16,41.6,No,0,2.84,44.44,1096.6,Completed,No,Yes,3.5,7.2
R202400141,G101734,2024-03-01 00:00:00,2024-03-02 00:00:00,2024-03-04 00:00:00,2,March,2024,Spring,Saturday,2,0,2,Standard King,Couple Getaway,OTA,Expedia,Ohio,No,No,1,142.43,284.86,104.55,No,0,107.33,211.88,496.74,Completed,Yes,No,3.8,7.5
R202400142,G100353,2025-10-27 00:00:00,2025-10-27 00:00:00,2025-10-29 00:00:00,2,October,2025,Fall,Monday,1,0,1,Deluxe King,Business,Direct,Hotel Website,Massachusetts,No,No,0,228.23,456.46,65.6,No,0,92.09,157.69,614.15,Completed,Yes,Yes,3.2,6.5
R202400143,G100483,2024-10-26 00:00:00,2024-12-21 00:00:00,2024-12-25 00:00:00,4,December,2024,Winter,Saturday,3,0,3,Deluxe King,Leisure,Direct,Phone,Massachusetts,No,No,56,210.57,842.28,328.44,No,0,171.67,500.11,1342.39,Completed,No,No,3.9,7.9
R202400144,G100010,2025-07-21 00:00:00,2025-08-03 00:00:00,2025-08-08 00:00:00,5,August,2025,Summer,Sunday,1,1,2,Lake View King,Leisure,Direct,Hotel Website,Pennsylvania,Yes,No,13,373.94,1869.7,158.12,Yes,390.04,194.08,742.24,2611.94,Completed,No,No,5,9.5
R202400145,G100215,2024-11-19 00:00:00,2024-11-25 00:00:00,2024-11-29 00:00:00,4,November,2024,Fall,Monday,1,1,2,Standard King,Leisure,Corporate Negotiated,Corporate,New York,No,No,6,143.67,574.68,260.52,No,0,130.54,391.06,965.74,Completed,No,No,4.0,8.6
R202400146,G103178,2024-05-13 00:00:00,2024-07-24 00:00:00,2024-07-27 00:00:00,3,July,2024,Summer,Wednesday,4,3,7,Deluxe King,Leisure,Direct,Phone,Other,Yes,Yes,72,309.01,927.03,588.92,No,0,112.46,701.38,1628.41,Completed,Yes,No,5,9.0
R202400147,G101719,2023-12-11 00:00:00,2024-01-02 00:00:00,2024-01-04 00:00:00,2,January,2024,Winter,Tuesday,2,0,2,Deluxe King,Business,OTA,Expedia,New York,No,No,22,168.58,337.16,148.87,No,0,124.74,273.61,610.77,Completed,No,No,3.3,7.7
R202400148,G101194,2024-03-02 00:00:00,2024-04-07 00:00:00,2024-04-10 00:00:00,3,April,2024,Spring,Sunday,2,0,2,Standard Double,Leisure,OTA,Booking.com,New York,No,No,36,160.67,482.01,161.92,No,0,47.49,209.41,691.42,Completed,Yes,No,4.5,8.3
R202400149,G103491,2024-03-26 00:00:00,2024-06-17 00:00:00,2024-06-18 00:00:00,1,June,2024,Summer,Monday,2,0,2,Standard King,Leisure,Direct,Hotel Website,Massachusetts,Yes,No,83,181.95,181.95,73.98,Yes,362.42,4.85,441.25,623.2,Completed,No,No,4.7,9.9
R202400150,G100387,2025-10-31 00:00:00,2025-11-24 00:00:00,2025-11-30 00:00:00,6,November,2025,Fall,Monday,2,0,2,Standard King,Leisure,Direct,Phone,Ohio,No,No,24,146.05,876.3,620.01,No,0,228.66,848.67,1724.97,Completed,Yes,No,3.8,8.2
R202400151,G100376,2025-07-08 00:00:00,2025-08-19 00:00:00,2025-08-23 00:00:00,4,August,2025,Summer,Tuesday,2,2,4,Standard King,Leisure,Corporate Negotiated,Corporate,Connecticut,No,No,42,224.65,898.6,664.12,No,0,165.93,830.05,1728.65,Completed,No,No,4.2,8.5
R202400152,G102651,2024-05-08 00:00:00,2024-06-25 00:00:00,2024-06-27 00:00:00,2,June,2024,Summer,Tuesday,2,1,3,Standard King,Leisure,Corporate Negotiated,Corporate,California,No,No,48,197.12,394.24,224.81,No,0,83.33,308.14,702.38,Completed,Yes,No,3.6,7.1
R202400153,G102316,2023-12-23 00:00:00,2024-01-20 00:00:00,2024-01-21 00:00:00,1,January,2024,Winter,Saturday,2,0,2,Standard Double,Couple Getaway,Direct,Phone,Florida,No,No,28,143.3,143.3,48.57,No,0,49.04,97.61,240.91,Completed,No,Yes,3.8,7.6
R202400154,G103018,2024-06-12 00:00:00,2024-08-26 00:00:00,2024-08-28 00:00:00,2,August,2024,Summer,Monday,2,0,2,Deluxe King,Couple Getaway,Direct,Hotel Website,Connecticut,Yes,No,75,304.11,608.22,163.32,Yes,363.37,5.39,532.08,1140.3,Completed,No,No,3.8,7.1
R202400155,G102016,2025-08-02 00:00:00,2025-08-28 00:00:00,2025-08-29 00:00:00,1,August,2025,Summer,Thursday,2,3,5,Junior Suite,Leisure,OTA,Booking.com,New York,No,No,26,380.45,0.0,0,No,0,0,0,0.0,Cancelled,No,No,,
R202400156,G101325,2025-02-15 00:00:00,2025-05-04 00:00:00,2025-05-09 00:00:00,5,May,2025,Spring,Sunday,3,2,5,Standard King,Leisure,Corporate Negotiated,Corporate,New Jersey,Yes,No,78,155.66,778.3,796.14,No,0,216.45,1012.59,1790.89,Completed,No,Yes,3.1,5.4
R202400157,G100713,2024-11-15 00:00:00,2024-12-10 00:00:00,2024-12-16 00:00:00,6,December,2024,Winter,Tuesday,4,1,5,Standard King,Leisure,Direct,Hotel Website,New York,No,No,25,163.32,979.92,571.71,No,0,128.74,700.45,1680.37,Completed,No,No,4.3,8.1
R202400158,G100132,2023-11-30 00:00:00,2024-01-02 00:00:00,2024-01-07 00:00:00,5,January,2024,Winter,Tuesday,2,0,2,Standard Double,Couple Getaway,Direct,Travel Agent,Ohio,No,No,33,131.78,658.9,242.24,No,0,135.33,377.57,1036.47,Completed,No,Yes,2.8,6.0
R202400159,G102839,2024-03-15 00:00:00,2024-03-31 00:00:00,2024-04-02 00:00:00,2,March,2024,Spring,Sunday,1,0,1,Deluxe King,Business,OTA,Booking.com,Florida,Yes,No,16,170.57,0.0,0,No,0,0,0,0.0,No-show,No,No,,
R202400160,G102666,2024-04-14 00:00:00,2024-06-19 00:00:00,2024-06-21 00:00:00,2,June,2024,Summer,Wednesday,3,2,5,Standard Double,Group,Group,Expedia,New York,No,No,66,195.12,390.24,304.82,No,0,71.85,376.67,766.91,Completed,Yes,No,4.6,9.0
R202400161,G101778,2024-03-26 00:00:00,2024-04-05 00:00:00,2024-04-08 00:00:00,3,April,2024,Spring,Friday,2,1,3,Junior Suite,Leisure,Direct,Travel Agent,New Jersey,Yes,No,10,279.05,837.15,192.9,No,0,5.15,198.05,1035.2,Completed,Yes,No,4.5,9.2
R202400162,G100105,2025-02-20 00:00:00,2025-05-17 00:00:00,2025-05-19 00:00:00,2,May,2025,Spring,Saturday,2,0,2,Standard Double,Leisure,OTA,Expedia,Pennsylvania,No,No,86,200.61,401.22,178.09,No,0,121.19,299.28,700.5,Completed,No,No,4.0,7.6
R202400163,G103081,2024-12-09 00:00:00,2025-01-25 00:00:00,2025-01-27 00:00:00,2,January,2025,Winter,Saturday,2,0,2,Standard King,Leisure,OTA,Expedia,Connecticut,No,No,47,128.85,257.7,39.36,No,0,108.05,147.41,405.11,Completed,Yes,No,2.9,5.6
R202400164,G102116,2025-02-11 00:00:00,2025-05-01 00:00:00,2025-05-02 00:00:00,1,May,2025,Spring,Thursday,1,1,2,Standard King,Leisure,Direct,Hotel Website,Pennsylvania,No,Yes,79,172.23,172.23,86.86,No,0,60.39,147.25,319.48,Completed,No,No,4.5,8.7
R202400165,G100274,2025-11-09 00:00:00,2025-11-30 00:00:00,2025-12-04 00:00:00,4,November,2025,Fall,Sunday,3,2,5,Deluxe King,Leisure,Direct,Travel Agent,New Jersey,Yes,No,21,178.12,712.48,1.84,Yes,484.68,115.76,602.28,1314.76,Completed,No,No,4.9,10
R202400166,G102193,2025-08-07 00:00:00,2025-08-19 00:00:00,2025-08-21 00:00:00,2,August,2025,Summer,Tuesday,1,0,1,Junior Suite,Business,Direct,Travel Agent,Maryland,No,No,12,415.26,830.52,21.85,Yes,236.86,48.22,306.93,1137.45,Completed,No,No,4.0,8.3
R202400167,G101148,2025-10-31 00:00:00,2025-12-08 00:00:00,2025-12-11 00:00:00,3,December,2025,Winter,Monday,3,0,3,Junior Suite,Leisure,Direct,Phone,New Jersey,No,No,38,341.36,1024.08,332.36,No,0,96.84,429.2,1453.28,Completed,No,No,4.0,8.8
R202400168,G102110,2024-04-01 00:00:00,2024-04-01 00:00:00,2024-04-04 00:00:00,3,April,2024,Spring,Monday,3,2,5,Lake View King,Leisure,Direct,Hotel Website,New York,No,No,0,237.65,712.95,149.66,No,0,170.57,320.23,1033.18,Completed,No,No,4.6,8.9
R202400169,G100507,2023-10-27 00:00:00,2024-02-03 00:00:00,2024-02-06 00:00:00,3,February,2024,Winter,Saturday,2,1,3,Deluxe King,Leisure,Corporate Negotiated,Corporate,Virginia,No,No,99,185.09,555.27,0,No,0,160.74,160.74,716.01,Completed,No,No,4.6,8.8
R202400170,G102775,2024-03-26 00:00:00,2024-04-02 00:00:00,2024-04-03 00:00:00,1,April,2024,Spring,Tuesday,3,1,4,Standard King,Leisure,OTA,Expedia,New Jersey,No,No,7,143.82,143.82,186.69,No,0,28.17,214.86,358.68,Completed,Yes,No,4.5,8.6
R202400171,G100893,2024-11-08 00:00:00,2024-11-08 00:00:00,2024-11-12 00:00:00,4,November,2024,Fall,Friday,1,0,1,Standard King,Business,OTA,Booking.com,New York,No,No,0,144.84,579.36,115.41,No,0,203.15,318.56,897.92,Completed,No,No,3.9,7.2
R202400172,G102668,2024-02-16 00:00:00,2024-04-20 00:00:00,2024-04-22 00:00:00,2,April,2024,Spring,Saturday,2,3,5,Standard King,Leisure,OTA,Expedia,Other,No,No,64,158.12,316.24,357.43,No,0,0,357.43,673.67,Completed,No,No,4.2,7.6
R202400173,G102975,2024-08-31 00:00:00,2024-09-22 00:00:00,2024-09-23 00:00:00,1,September,2024,Fall,Sunday,2,1,3,Deluxe King,Group,Group,Expedia,Massachusetts,No,No,22,269.88,269.88,117.17,No,0,27.45,144.62,414.5,Completed,Yes,No,3.9,7.6
R202400174,G100910,2024-09-15 00:00:00,2024-09-21 00:00:00,2024-09-25 00:00:00,4,September,2024,Fall,Saturday,1,0,1,Junior Suite,Business,OTA,Booking.com,Other,No,No,6,369.82,1479.28,66.85,No,0,199.64,266.49,1745.77,Completed,No,No,4.8,9.1
R202400175,G100617,2024-03-06 00:00:00,2024-03-13 00:00:00,2024-03-15 00:00:00,2,March,2024,Spring,Wednesday,2,2,4,Standard King,Leisure,Direct,Hotel Website,Ohio,Yes,No,7,128.96,257.92,25.03,No,0,29.53,54.56,312.48,Completed,No,No,4.6,8.6
R202400176,G103216,2024-03-28 00:00:00,2024-06-30 00:00:00,2024-07-04 00:00:00,4,June,2024,Summer,Sunday,2,0,2,Standard Double,Leisure,Direct,Hotel Website,New York,No,No,94,204.23,816.92,155.52,No,0,73.48,229.0,1045.92,Completed,No,Yes,3.3,7.1
R202400177,G103592,2024-11-10 00:00:00,2024-11-25 00:00:00,2024-11-29 00:00:00,4,November,2024,Fall,Monday,1,0,1,Standard King,Business,OTA,Booking.com,Maryland,No,No,15,124.1,496.4,114.32,No,0,282.2,396.52,892.92,Completed,No,No,3.9,7.5
R202400178,G100935,2024-01-26 00:00:00,2024-05-17 00:00:00,2024-05-22 00:00:00,5,May,2024,Spring,Friday,3,0,3,Standard Double,Leisure,Corporate Negotiated,Corporate,Florida,No,No,112,198.89,994.45,641.9,No,0,192.9,834.8,1829.25,Completed,No,No,3.8,8.2
R202400179,G101557,2025-08-24 00:00:00,2025-09-30 00:00:00,2025-10-03 00:00:00,3,September,2025,Fall,Tuesday,2,0,2,Deluxe King,Leisure,Direct,Travel Agent,Pennsylvania,Yes,No,37,230.19,690.57,163.94,No,0,96.7,260.64,951.21,Completed,Yes,No,3.9,7.2
R202400180,G103405,2024-04-11 00:00:00,2024-04-17 00:00:00,2024-04-21 00:00:00,4,April,2024,Spring,Wednesday,2,2,4,Standard King,Leisure,OTA,Booking.com,Texas,No,No,6,146.6,586.4,676.92,No,0,165.26,842.18,1428.58,Completed,No,No,5,10
R202400181,G101048,2025-07-28 00:00:00,2025-08-10 00:00:00,2025-08-11 00:00:00,1,August,2025,Summer,Sunday,1,0,1,Standard King,Business,Direct,Hotel Website,Pennsylvania,No,No,13,234.02,234.02,19.9,No,0,42.02,61.92,295.94,Completed,No,No,3.8,8.2
R202400182,G101792,2024-04-23 00:00:00,2024-04-28 00:00:00,2024-05-03 00:00:00,5,April,2024,Spring,Sunday,2,0,2,Standard King,Leisure,Direct,Phone,Pennsylvania,No,No,5,147.91,739.55,199.61,Yes,236.07,247.32,683.0,1422.55,Completed,No,No,4.2,7.8
R202400183,G103286,2024-05-14 00:00:00,2024-06-19 00:00:00,2024-06-23 00:00:00,4,June,2024,Summer,Wednesday,2,1,3,Standard King,Leisure,OTA,Booking.com,Maryland,No,No,36,195.79,783.16,105.54,No,0,27.09,132.63,915.79,Completed,No,No,3.7,7.5
R202400184,G102314,2025-03-27 00:00:00,2025-03-27 00:00:00,2025-03-29 00:00:00,2,March,2025,Spring,Thursday,3,1,4,Standard King,Leisure,Direct,Hotel Website,Ohio,Yes,Yes,0,144.18,288.36,71.21,No,0,61.96,133.17,421.53,Completed,No,No,3.7,7.5
